CustomerID,Age,Race,Gender
Cust_24097,41,Hispanic,Male
Cust_19182,24,White,Female
Cust_19577,26,Hispanic,Male
Cust_18037,38,White,Male
Cust_63956,20,White,Male
Cust_51435,31,White,Female
Cust_6838,57,Black,Male
Cust_44490,47,White,Female
Cust_61312,28,Hispanic,Female
Cust_89660,55,Hispanic,Female
Cust_83896,55,White,Male
Cust_43149,69,Hispanic,Male
Cust_68354,45,White,Male
Cust_37617,41,Asian,Male
Cust_14614,45,White,Female
Cust_94285,20,White,Female
Cust_43247,26,White,Male
Cust_79440,43,White,Male
Cust_39,27,White,Male
Cust_9382,25,White,Male
Cust_26834,52,White,Male
Cust_50461,28,White,Male
Cust_27767,25,White,Male
Cust_92852,41,White,Male
Cust_6107,46,White,Male
Cust_58315,26,Hispanic,Female
Cust_30344,34,White,Male
Cust_72714,28,Black,Male
Cust_90884,61,Black,Female
Cust_17365,80,White,Female
Cust_29740,43,White,Female
Cust_41107,83,Hispanic,Female
Cust_8366,48,White,Male
Cust_80722,81,White,Female
Cust_66268,61,White,Female
Cust_33325,32,Hispanic,Female
Cust_79941,84,White,Female
Cust_78218,41,Black,Male
Cust_72153,46,White,Female
Cust_89275,35,Asian,Male
Cust_51890,56,White,Female
Cust_4047,57,Asian,Male
Cust_54796,34,White,Male
Cust_57351,59,White,Female
Cust_6948,25,Black,Male
Cust_50702,19,White,Female
Cust_72692,65,Asian,Male
Cust_70947,84,White,Male
Cust_6199,27,White,Female
Cust_55536,42,Hispanic,Male
Cust_2814,29,White,Female
Cust_33279,78,White,Male
Cust_20085,41,Black,Female
Cust_86457,60,Hispanic,Male
Cust_87647,22,White,Female
Cust_41605,74,Black,Male
Cust_5138,27,Hispanic,Female
Cust_38584,19,White,Female
Cust_4518,47,White,Male
Cust_19766,23,Asian,Male
Cust_17877,42,White,Female
Cust_74806,49,White,Male
Cust_284,46,White,Male
Cust_5235,30,White,Female
Cust_606,28,Hispanic,Male
Cust_27279,37,Hispanic,Female
Cust_51176,20,White,Female
Cust_49147,66,Black,Female
Cust_24782,20,White,Female
Cust_76964,78,White,Female
Cust_16731,45,Hispanic,Female
Cust_21828,29,Hispanic,Male
Cust_34949,53,Black,Male
Cust_18137,31,White,Female
Cust_13953,59,White,Female
Cust_90073,49,Hispanic,Female
Cust_21250,29,White,Female
Cust_73038,84,White,Male
Cust_79186,23,White,Female
Cust_62347,50,White,Female
Cust_7807,66,Hispanic,Female
Cust_56798,39,White,Male
Cust_16239,46,White,Male
Cust_21428,31,Black,Female
Cust_61648,19,White,Male
Cust_92857,48,White,Male
Cust_93116,41,White,Female
Cust_16832,18,White,Male
Cust_10602,30,Asian,Male
Cust_37141,24,Hispanic,Male
Cust_69974,40,White,Female
Cust_91591,32,Asian,Female
Cust_48311,45,Black,Female
Cust_14390,82,White,Female
Cust_28135,36,Black,Female
Cust_77911,29,White,Female
Cust_95540,27,Hispanic,Female
Cust_91075,32,White,Female
Cust_12032,31,Indigenous,Female
Cust_81662,73,Hispanic,Male
Cust_41403,63,Asian,Female
Cust_56914,69,White,Male
Cust_37711,34,White,Female
Cust_39624,25,Black,Female
Cust_40226,43,White,Female
Cust_76904,65,White,Male
Cust_88109,59,White,Female
Cust_81328,51,White,Male
Cust_68152,26,Hispanic,Male
Cust_36721,32,White,Female
Cust_23398,52,White,Male
Cust_81793,56,Hispanic,Male
Cust_64177,68,White,Female
Cust_64359,71,White,Male
Cust_66338,56,White,Male
Cust_50125,69,White,Male
Cust_99228,39,White,Male
Cust_56898,50,White,Female
Cust_8466,21,White,Female
Cust_66594,39,White,Male
Cust_7588,20,White,Female
Cust_88255,54,White,Male
Cust_54332,62,Black,Female
Cust_42845,71,White,Female
Cust_79711,45,White,Female
Cust_60442,41,White,Male
Cust_86661,23,White,Female
Cust_65320,20,Hispanic,Male
Cust_3646,46,Hispanic,Male
Cust_15330,43,Black,Female
Cust_33034,66,White,Female
Cust_12048,41,Hispanic,Female
Cust_42358,53,Hispanic,Female
Cust_52786,36,Hispanic,Male
Cust_26023,36,Black,Female
Cust_47234,18,Black,Female
Cust_83714,27,White,Female
Cust_8900,48,White,Male
Cust_43990,34,White,Female
Cust_80386,31,Hispanic,Female
Cust_41792,29,Asian,Female
Cust_50982,54,White,Male
Cust_83928,47,White,Male
Cust_61102,67,White,Male
Cust_27004,25,Hispanic,Male
Cust_66923,53,Asian,Female
Cust_43876,38,Asian,Male
Cust_91938,31,Hispanic,Female
Cust_51049,49,Asian,Male
Cust_17545,38,Black,Male
Cust_83244,30,White,Female
Cust_14938,63,Black,Male
Cust_83717,24,Indigenous,Female
Cust_76217,38,Black,Male
Cust_92680,31,White,Male
Cust_52350,18,White,Female
Cust_85107,33,Black,Male
Cust_44838,45,White,Male
Cust_84175,59,Indigenous,Female
Cust_90384,27,White,Male
Cust_71149,29,Black,Female
Cust_2187,20,White,Male
Cust_931,21,Black,Female
Cust_99573,50,White,Male
Cust_63722,18,Hispanic,Male
Cust_90727,80,White,Male
Cust_60305,34,Hispanic,Female
Cust_1609,55,White,Male
Cust_36395,45,White,Female
Cust_51431,40,White,Female
Cust_89516,71,White,Male
Cust_32760,26,White,Female
Cust_85491,26,Indigenous,Female
Cust_17820,18,Hispanic,Female
Cust_94637,25,White,Male
Cust_15750,35,Asian,Male
Cust_68093,30,Black,Male
Cust_68844,38,Black,Female
Cust_71952,58,White,Male
Cust_62437,18,Hispanic,Female
Cust_97334,22,White,Male
Cust_16504,24,White,Female
Cust_62377,78,Hispanic,Male
Cust_23266,38,White,Female
Cust_40508,31,White,Female
Cust_30335,39,Asian,Female
Cust_80533,51,White,Female
Cust_82268,45,White,Female
Cust_45124,31,Hispanic,Female
Cust_10998,33,White,Male
Cust_47078,22,Hispanic,Male
Cust_22012,60,White,Male
Cust_90655,43,Hispanic,Female
Cust_40942,60,Asian,Female
Cust_72195,31,Hispanic,Female
Cust_54290,35,White,Female
Cust_13203,42,White,Female
Cust_64498,71,Black,Female
Cust_43867,42,Hispanic,Male
Cust_61107,48,White,Male
Cust_26693,32,White,Male
Cust_56171,25,Hispanic,Male
Cust_42096,22,White,Male
Cust_55056,29,White,Male
Cust_92413,33,White,Male
Cust_2939,32,White,Male
Cust_72330,26,Asian,Male
Cust_59281,49,White,Male
Cust_75378,38,White,Female
Cust_10539,53,White,Female
Cust_8393,54,White,Female
Cust_36633,32,Asian,Male
Cust_46477,67,White,Male
Cust_40866,70,Black,Male
Cust_31543,79,Hispanic,Male
Cust_97126,51,White,Female
Cust_9730,30,White,Female
Cust_97647,18,Asian,Male
Cust_981,41,White,Female
Cust_79863,23,White,Female
Cust_83940,42,White,Female
Cust_1204,34,White,Male
Cust_24988,61,White,Male
Cust_48785,82,Hispanic,Male
Cust_25333,30,White,Female
Cust_58631,46,White,Male
Cust_84158,28,Hispanic,Male
Cust_67569,43,Black,Female
Cust_61550,66,White,Male
Cust_3249,49,White,Male
Cust_64496,56,Asian,Male
Cust_77301,23,White,Male
Cust_81629,40,White,Male
Cust_86151,43,Hispanic,Male
Cust_7194,20,White,Female
Cust_74019,52,White,Male
Cust_50786,69,Hispanic,Female
Cust_77852,19,Hispanic,Female
Cust_75007,30,White,Male
Cust_17651,40,White,Female
Cust_5544,43,White,Male
Cust_63320,33,White,Female
Cust_48575,27,Hispanic,Male
Cust_77306,21,White,Female
Cust_7201,29,Hispanic,Male
Cust_26513,23,Hispanic,Male
Cust_33242,33,Hispanic,Female
Cust_38586,40,White,Male
Cust_23312,65,Black,Male
Cust_94192,37,White,Female
Cust_98652,37,White,Male
Cust_96186,44,Hispanic,Female
Cust_14674,38,Hispanic,Male
Cust_34063,52,White,Male
Cust_19099,22,White,Female
Cust_37260,22,White,Male
Cust_17090,38,Black,Female
Cust_48145,77,Asian,Male
Cust_36809,31,White,Male
Cust_22783,31,White,Male
Cust_98389,59,White,Female
Cust_68547,24,White,Male
Cust_41915,26,White,Male
Cust_92514,50,White,Female
Cust_89633,47,Hispanic,Male
Cust_43788,33,Black,Female
Cust_37333,30,Asian,Female
Cust_92078,38,Asian,Female
Cust_97820,50,Black,Female
Cust_86667,19,White,Male
Cust_2997,37,Black,Male
Cust_59258,42,Hispanic,Male
Cust_21424,28,White,Female
Cust_43292,20,Hispanic,Male
Cust_13768,39,Black,Male
Cust_21287,32,Asian,Male
Cust_10802,47,White,Male
Cust_7396,20,White,Male
Cust_41655,22,Hispanic,Male
Cust_82138,49,Black,Female
Cust_45747,22,White,Male
Cust_24909,24,White,Female
Cust_8119,33,Black,Female
Cust_65993,49,White,Male
Cust_36682,43,Hispanic,Male
Cust_30858,39,White,Female
Cust_434,38,White,Female
Cust_83706,31,White,Male
Cust_30010,37,Asian,Female
Cust_24876,85,Black,Male
Cust_8438,49,Black,Male
Cust_89751,40,Black,Female
Cust_14442,37,Hispanic,Male
Cust_92955,69,White,Male
Cust_55903,19,White,Male
Cust_35676,42,White,Female
Cust_29845,19,White,Male
Cust_25406,75,Asian,Female
Cust_79906,27,Hispanic,Male
Cust_32414,23,Black,Male
Cust_37814,64,White,Male
Cust_94149,21,White,Female
Cust_12398,31,Hispanic,Male
Cust_5052,38,White,Male
Cust_19288,38,White,Male
Cust_35108,35,White,Male
Cust_54256,57,Hispanic,Male
Cust_79219,27,White,Male
Cust_97315,64,White,Male
Cust_42381,81,Hispanic,Male
Cust_12821,40,White,Female
Cust_64598,31,White,Female
Cust_38802,46,White,Male
Cust_98708,78,White,Female
Cust_848,39,White,Female
Cust_43382,31,White,Male
Cust_84705,30,White,Male
Cust_21538,39,White,Male
Cust_8224,33,White,Female
Cust_17508,47,White,Male
Cust_89173,78,White,Female
Cust_29041,42,White,Male
Cust_2687,24,Hispanic,Male
Cust_84294,47,Black,Female
Cust_77077,43,Black,Female
Cust_14864,30,Black,Female
Cust_25412,27,White,Male
Cust_51620,27,Asian,Female
Cust_21256,45,White,Female
Cust_34232,53,White,Male
Cust_89341,22,Hispanic,Female
Cust_87983,20,Hispanic,Male
Cust_21804,85,White,Female
Cust_1368,25,White,Female
Cust_41647,28,Hispanic,Male
Cust_76310,84,White,Female
Cust_96999,47,White,Male
Cust_77646,29,White,Female
Cust_83222,31,Hispanic,Male
Cust_56919,20,White,Female
Cust_66630,36,White,Female
Cust_31172,71,Black,Male
Cust_46889,31,White,Female
Cust_72939,20,Asian,Male
Cust_66420,71,Black,Female
Cust_5465,57,White,Female
Cust_58508,57,White,Female
Cust_21206,32,Indigenous,Male
Cust_63054,70,Hispanic,Female
Cust_54126,42,White,Female
Cust_67452,24,White,Male
Cust_78350,21,White,Female
Cust_66570,23,Hispanic,Female
Cust_76400,35,White,Male
Cust_88058,27,White,Male
Cust_19016,43,Asian,Female
Cust_48842,42,Asian,Male
Cust_80451,29,Hispanic,Female
Cust_54390,21,Hispanic,Female
Cust_62878,20,White,Female
Cust_68992,47,White,Female
Cust_26526,62,Hispanic,Female
Cust_13740,18,Black,Male
Cust_67782,58,Hispanic,Male
Cust_64804,18,White,Male
Cust_40923,28,White,Female
Cust_2470,60,White,Female
Cust_83814,28,White,Male
Cust_35027,25,White,Male
Cust_48628,41,White,Male
Cust_13276,53,Indigenous,Female
Cust_68999,27,Asian,Male
Cust_11617,37,Hispanic,Male
Cust_46727,58,White,Female
Cust_89619,23,White,Female
Cust_90736,49,White,Male
Cust_36811,18,White,Female
Cust_33471,51,White,Female
Cust_53739,30,Indigenous,Male
Cust_2582,49,White,Male
Cust_58442,24,White,Female
Cust_61724,25,Black,Female
Cust_45603,24,Hispanic,Male
Cust_3028,21,Black,Female
Cust_61519,71,Black,Male
Cust_25170,21,Black,Female
Cust_30927,64,Hispanic,Male
Cust_76625,36,Black,Female
Cust_25839,50,White,Female
Cust_40068,20,Hispanic,Male
Cust_58295,28,White,Female
Cust_24598,50,Hispanic,Male
Cust_3568,37,Black,Female
Cust_81255,32,White,Female
Cust_6665,57,White,Female
Cust_23516,19,Black,Male
Cust_60086,70,Hispanic,Female
Cust_29507,28,White,Female
Cust_63269,70,Asian,Female
Cust_47110,78,White,Male
Cust_46449,40,Hispanic,Female
Cust_42626,21,White,Female
Cust_12682,60,White,Male
Cust_96548,58,White,Female
Cust_23003,44,White,Female
Cust_92103,67,White,Female
Cust_26548,20,White,Female
Cust_28364,32,White,Male
Cust_514,51,Black,Female
Cust_71609,23,Black,Female
Cust_40905,51,White,Male
Cust_89825,24,White,Male
Cust_71087,25,Black,Male
Cust_30051,42,Hispanic,Female
Cust_58174,41,White,Male
Cust_6143,47,White,Male
Cust_11527,39,White,Male
Cust_56976,23,White,Male
Cust_33590,52,Hispanic,Female
Cust_74187,25,White,Female
Cust_99170,38,White,Female
Cust_35046,35,White,Male
Cust_50741,43,White,Female
Cust_71697,57,Asian,Female
Cust_97116,20,Hispanic,Female
Cust_19395,21,White,Male
Cust_75313,30,White,Male
Cust_63153,32,White,Male
Cust_37458,19,White,Male
Cust_72844,38,White,Female
Cust_25264,64,White,Male
Cust_46550,28,White,Male
Cust_80771,49,White,Female
Cust_71401,59,White,Female
Cust_6154,40,White,Male
Cust_68310,40,White,Male
Cust_15247,54,White,Male
Cust_68861,80,White,Male
Cust_65072,68,Hispanic,Male
Cust_50186,43,White,Female
Cust_82057,29,Indigenous,Male
Cust_63214,61,Hispanic,Male
Cust_72572,42,Hispanic,Female
Cust_94208,34,White,Male
Cust_54254,53,White,Male
Cust_88503,41,Black,Female
Cust_30559,31,Black,Male
Cust_38154,32,White,Male
Cust_29867,50,White,Male
Cust_97357,35,White,Male
Cust_60186,46,Hispanic,Male
Cust_78132,56,White,Male
Cust_60719,78,White,Male
Cust_2076,19,White,Female
Cust_8698,62,White,Female
Cust_4284,28,Black,Male
Cust_31432,40,White,Male
Cust_63622,83,Asian,Male
Cust_46891,36,White,Male
Cust_69616,47,White,Male
Cust_10556,65,White,Female
Cust_40828,30,White,Female
Cust_43719,43,White,Female
Cust_40884,32,White,Female
Cust_90125,40,Hispanic,Female
Cust_92070,57,White,Female
Cust_6785,19,Black,Male
Cust_13217,34,Indigenous,Male
Cust_9531,70,White,Female
Cust_36822,53,White,Male
Cust_17941,44,Black,Male
Cust_55538,76,White,Female
Cust_49775,45,White,Female
Cust_16187,70,White,Male
Cust_65069,40,White,Female
Cust_30257,50,Hispanic,Female
Cust_91889,36,Hispanic,Female
Cust_15194,46,Indigenous,Male
Cust_60118,38,Black,Male
Cust_65713,52,White,Female
Cust_55664,40,Asian,Female
Cust_52140,76,White,Female
Cust_86618,36,White,Female
Cust_81330,30,White,Female
Cust_93830,22,White,Male
Cust_85078,26,Black,Female
Cust_33020,48,Asian,Male
Cust_82444,75,White,Female
Cust_35643,34,Hispanic,Female
Cust_97822,44,White,Female
Cust_37847,36,Black,Male
Cust_93214,78,White,Male
Cust_27912,45,White,Male
Cust_64095,19,Black,Male
Cust_87345,20,White,Male
Cust_41336,70,White,Male
Cust_86385,30,Hispanic,Male
Cust_48387,34,Hispanic,Male
Cust_98000,66,Hispanic,Male
Cust_30799,25,White,Female
Cust_82659,22,Hispanic,Female
Cust_83235,39,White,Male
Cust_38851,26,Hispanic,Female
Cust_91714,42,Hispanic,Female
Cust_70119,30,White,Female
Cust_62154,39,Black,Female
Cust_83969,75,White,Male
Cust_30940,28,Asian,Male
Cust_88919,31,Black,Male
Cust_68463,28,White,Male
Cust_8020,75,White,Female
Cust_48941,19,White,Male
Cust_3733,25,Asian,Male
Cust_45017,27,White,Female
Cust_37965,74,Asian,Male
Cust_41976,38,White,Female
Cust_41426,27,Asian,Female
Cust_41548,77,White,Female
Cust_24652,60,White,Male
Cust_56437,55,White,Female
Cust_93153,41,White,Male
Cust_55823,45,Hispanic,Female
Cust_49723,33,Black,Female
Cust_43904,31,White,Female
Cust_6420,53,Hispanic,Female
Cust_75619,33,White,Male
Cust_65982,26,Black,Female
Cust_66691,53,White,Female
Cust_26805,38,Asian,Female
Cust_67070,50,White,Male
Cust_90799,26,Asian,Male
Cust_79935,34,White,Male
Cust_89320,31,White,Female
Cust_1906,40,Asian,Female
Cust_25790,85,White,Female
Cust_28160,51,White,Female
Cust_47537,29,White,Male
Cust_6194,54,White,Female
Cust_43306,42,White,Male
Cust_58328,28,White,Female
Cust_95530,49,Black,Female
Cust_33680,20,Hispanic,Male
Cust_71865,22,White,Female
Cust_74089,82,White,Female
Cust_47506,19,White,Female
Cust_37118,33,Hispanic,Female
Cust_89295,26,White,Female
Cust_4060,30,Black,Male
Cust_72321,22,White,Male
Cust_35788,31,White,Male
Cust_17562,59,Asian,Male
Cust_14892,24,Asian,Female
Cust_51860,66,White,Female
Cust_89829,39,Black,Male
Cust_62150,56,White,Female
Cust_35411,52,White,Female
Cust_7031,39,White,Female
Cust_38042,27,White,Female
Cust_17441,65,Hispanic,Female
Cust_62514,65,White,Female
Cust_92867,20,White,Male
Cust_60989,49,Hispanic,Female
Cust_97478,74,Black,Female
Cust_35844,36,Asian,Female
Cust_64802,71,Black,Male
Cust_86007,24,Asian,Male
Cust_19044,26,White,Male
Cust_36019,33,Black,Male
Cust_82006,49,Black,Female
Cust_87805,34,Asian,Female
Cust_15546,54,Hispanic,Female
Cust_46698,32,White,Female
Cust_67402,25,Hispanic,Male
Cust_55386,38,White,Female
Cust_4934,50,White,Female
Cust_70892,21,White,Male
Cust_7629,42,White,Male
Cust_10877,51,White,Male
Cust_44118,71,White,Male
Cust_18610,38,Asian,Female
Cust_32151,36,Hispanic,Male
Cust_37472,68,White,Female
Cust_17358,34,White,Male
Cust_26564,30,White,Female
Cust_47450,30,Hispanic,Female
Cust_76454,33,Black,Male
Cust_5689,28,Hispanic,Male
Cust_97266,23,White,Female
Cust_9013,37,White,Male
Cust_86242,18,White,Male
Cust_95,64,White,Male
Cust_91086,26,Asian,Female
Cust_54964,35,White,Female
Cust_36528,50,Asian,Male
Cust_61804,27,White,Female
Cust_80583,38,Hispanic,Female
Cust_29242,75,White,Male
Cust_56513,20,White,Male
Cust_83545,39,White,Male
Cust_45676,45,White,Male
Cust_26788,33,Black,Male
Cust_52085,31,White,Female
Cust_22399,79,White,Male
Cust_59987,54,Hispanic,Female
Cust_47142,74,White,Male
Cust_73842,47,White,Male
Cust_94493,24,Hispanic,Female
Cust_30883,29,White,Male
Cust_2756,39,Black,Male
Cust_32670,58,White,Male
Cust_13114,28,Hispanic,Female
Cust_78568,32,Black,Male
Cust_60628,33,Black,Female
Cust_75265,50,Hispanic,Female
Cust_1891,44,Hispanic,Female
Cust_61587,19,White,Female
Cust_40474,18,Black,Male
Cust_77033,62,Hispanic,Female
Cust_20153,26,White,Male
Cust_78889,35,White,Female
Cust_60678,27,White,Female
Cust_53831,45,White,Female
Cust_42490,21,White,Female
Cust_95590,26,White,Female
Cust_94100,85,Asian,Male
Cust_78965,20,Black,Female
Cust_86805,30,White,Female
Cust_80724,42,Hispanic,Female
Cust_10895,50,White,Male
Cust_92161,20,Hispanic,Female
Cust_45152,26,White,Male
Cust_43022,26,White,Male
Cust_43325,66,Black,Male
Cust_41568,62,Black,Male
Cust_93655,80,Black,Female
Cust_47012,23,White,Female
Cust_28756,21,Black,Female
Cust_4478,27,White,Female
Cust_20416,18,White,Female
Cust_24135,69,Black,Male
Cust_50642,22,White,Female
Cust_82684,45,White,Female
Cust_91488,20,White,Female
Cust_4703,26,Black,Male
Cust_46965,22,White,Male
Cust_48399,57,White,Male
Cust_93068,23,Black,Male
Cust_97861,75,White,Male
Cust_22892,32,White,Male
Cust_24538,46,Indigenous,Male
Cust_6908,23,White,Female
Cust_40202,55,Asian,Male
Cust_93801,76,White,Male
Cust_71433,59,Hispanic,Male
Cust_3070,43,White,Male
Cust_68484,69,White,Male
Cust_50919,34,White,Male
Cust_56806,32,Hispanic,Female
Cust_10070,45,White,Female
Cust_2038,32,Black,Female
Cust_77261,18,Hispanic,Male
Cust_65774,53,Hispanic,Male
Cust_12051,57,Hispanic,Male
Cust_21437,78,Hispanic,Male
Cust_60329,54,White,Female
Cust_22133,25,White,Male
Cust_86547,44,Hispanic,Male
Cust_76380,75,Black,Female
Cust_7395,27,Hispanic,Female
Cust_6731,29,White,Male
Cust_71968,29,White,Male
Cust_80690,31,Asian,Female
Cust_56880,65,Hispanic,Male
Cust_18499,26,White,Male
Cust_43922,46,White,Female
Cust_20694,31,White,Female
Cust_64946,36,Black,Male
Cust_5041,45,Black,Female
Cust_83425,31,Hispanic,Male
Cust_46508,49,Hispanic,Male
Cust_47965,43,Asian,Female
Cust_40630,50,Black,Male
Cust_48680,32,Hispanic,Female
Cust_33333,21,White,Male
Cust_99514,52,Hispanic,Male
Cust_95346,45,White,Female
Cust_60477,40,White,Female
Cust_26277,50,Asian,Male
Cust_55079,32,White,Female
Cust_25887,20,White,Male
Cust_15254,39,Hispanic,Female
Cust_37211,25,White,Male
Cust_4965,59,Hispanic,Male
Cust_89753,23,Hispanic,Female
Cust_18367,31,White,Male
Cust_58192,18,Hispanic,Female
Cust_27376,51,White,Female
Cust_98664,27,White,Male
Cust_34835,33,White,Male
Cust_15452,43,White,Male
Cust_13039,47,Black,Female
Cust_92240,19,White,Male
Cust_49946,42,Hispanic,Female
Cust_89264,28,White,Female
Cust_98335,25,White,Female
Cust_91691,27,White,Male
Cust_92749,29,White,Male
Cust_31084,23,Hispanic,Male
Cust_20163,34,White,Male
Cust_77592,41,White,Female
Cust_64842,27,White,Female
Cust_99310,30,White,Female
Cust_44019,49,White,Female
Cust_81836,57,Hispanic,Female
Cust_47636,37,Hispanic,Female
Cust_20186,22,White,Female
Cust_64836,20,White,Female
Cust_2074,62,White,Female
Cust_19895,45,White,Female
Cust_79879,51,White,Female
Cust_68047,68,Black,Male
Cust_38347,38,White,Male
Cust_63608,80,White,Male
Cust_42484,56,White,Male
Cust_82580,46,Black,Male
Cust_25584,45,Black,Female
Cust_94331,25,Black,Female
Cust_68590,27,White,Male
Cust_26818,25,Asian,Male
Cust_86715,18,White,Female
Cust_85442,47,White,Female
Cust_38244,47,Asian,Female
Cust_23717,55,White,Male
Cust_9871,77,Black,Female
Cust_87498,84,White,Male
Cust_70713,32,White,Male
Cust_61579,35,White,Male
Cust_46216,40,White,Male
Cust_10599,19,White,Female
Cust_87185,54,Black,Female
Cust_51591,53,White,Female
Cust_60256,37,Hispanic,Female
Cust_49599,50,White,Male
Cust_63225,41,White,Female
Cust_81478,39,Black,Female
Cust_2291,53,Black,Male
Cust_30342,36,Asian,Female
Cust_23287,24,Black,Male
Cust_11305,45,White,Male
Cust_45697,58,White,Female
Cust_81335,42,Asian,Male
Cust_78936,25,White,Female
Cust_93539,37,Black,Male
Cust_74725,57,White,Male
Cust_68280,78,White,Female
Cust_18105,34,White,Female
Cust_16559,34,Black,Female
Cust_8955,42,White,Male
Cust_89998,60,White,Male
Cust_10250,54,Hispanic,Male
Cust_34487,78,Asian,Female
Cust_70098,57,Hispanic,Female
Cust_34075,48,White,Female
Cust_16449,77,Black,Female
Cust_50100,33,White,Female
Cust_66402,31,Indigenous,Female
Cust_50849,31,White,Male
Cust_70704,32,Hispanic,Male
Cust_66835,42,White,Female
Cust_34669,47,White,Female
Cust_56356,50,Asian,Female
Cust_26261,39,White,Female
Cust_74305,82,White,Female
Cust_32720,38,White,Female
Cust_86727,48,Black,Male
Cust_2983,51,White,Male
Cust_26200,19,White,Male
Cust_73570,35,Hispanic,Female
Cust_36840,51,White,Male
Cust_402,35,White,Female
Cust_79614,78,Hispanic,Female
Cust_54943,26,White,Female
Cust_94808,51,Asian,Male
Cust_20103,44,White,Female
Cust_84909,34,White,Male
Cust_63067,69,Black,Female
Cust_81272,82,White,Female
Cust_5943,33,Indigenous,Female
Cust_90088,62,Black,Male
Cust_74711,31,Asian,Female
Cust_53695,58,Black,Male
Cust_61703,46,Black,Male
Cust_32788,21,White,Female
Cust_78361,24,White,Male
Cust_92437,60,White,Female
Cust_62857,57,White,Male
Cust_62544,33,White,Male
Cust_29647,36,Hispanic,Female
Cust_41953,42,White,Male
Cust_75421,21,Black,Female
Cust_23990,38,White,Female
Cust_11408,25,White,Male
Cust_29365,41,Hispanic,Female
Cust_27409,41,White,Male
Cust_60818,27,Asian,Male
Cust_99146,18,Black,Female
Cust_12054,34,Hispanic,Male
Cust_69739,30,Black,Male
Cust_3021,26,White,Female
Cust_14672,81,Black,Male
Cust_83893,46,Black,Male
Cust_20480,67,White,Male
Cust_13157,26,Black,Male
Cust_40058,57,Asian,Male
Cust_24998,36,Hispanic,Female
Cust_93117,50,Hispanic,Male
Cust_55232,40,Hispanic,Male
Cust_57490,54,White,Female
Cust_24240,32,Hispanic,Female
Cust_38148,61,White,Female
Cust_91363,22,Hispanic,Male
Cust_4745,61,White,Female
Cust_60937,37,Asian,Male
Cust_82581,49,White,Female
Cust_27029,24,Asian,Female
Cust_41782,29,White,Male
Cust_45370,47,Hispanic,Female
Cust_40302,19,White,Male
Cust_68205,50,White,Female
Cust_58323,47,White,Female
Cust_96419,19,Hispanic,Male
Cust_67151,69,Black,Female
Cust_84461,19,Black,Female
Cust_13713,47,Black,Male
Cust_32880,32,White,Male
Cust_66685,39,White,Male
Cust_83292,39,White,Male
Cust_1699,18,White,Male
Cust_39302,59,White,Male
Cust_15189,54,Black,Male
Cust_52803,42,White,Male
Cust_38355,62,Hispanic,Female
Cust_43780,28,White,Male
Cust_85375,43,White,Female
Cust_32723,24,Black,Female
Cust_80579,59,White,Male
Cust_5636,28,White,Female
Cust_58764,26,White,Male
Cust_43699,53,Black,Female
Cust_47776,22,White,Male
Cust_41245,41,White,Female
Cust_61972,36,White,Female
Cust_14462,19,Hispanic,Female
Cust_66313,50,White,Male
Cust_59132,54,White,Male
Cust_88496,34,White,Male
Cust_60183,56,White,Female
Cust_3972,20,White,Female
Cust_98385,20,White,Male
Cust_24495,40,White,Male
Cust_64087,79,White,Male
Cust_45596,65,White,Male
Cust_86983,28,Black,Female
Cust_74438,33,Indigenous,Female
Cust_87493,85,Hispanic,Male
Cust_31916,38,White,Male
Cust_74324,21,White,Female
Cust_53304,84,White,Female
Cust_15130,32,White,Male
Cust_11306,23,White,Female
Cust_7875,48,White,Male
Cust_69229,41,Hispanic,Male
Cust_49551,29,Hispanic,Female
Cust_12132,41,Black,Female
Cust_94877,43,White,Male
Cust_42206,40,Hispanic,Male
Cust_66384,48,Black,Male
Cust_57423,36,Black,Female
Cust_88080,75,Hispanic,Female
Cust_88182,31,White,Male
Cust_24727,21,White,Female
Cust_92448,39,White,Male
Cust_22392,26,White,Male
Cust_85836,40,White,Male
Cust_49435,57,White,Male
Cust_47870,26,White,Female
Cust_66188,51,White,Female
Cust_57273,69,White,Male
Cust_59073,28,White,Male
Cust_59365,44,White,Male
Cust_40171,33,White,Female
Cust_52117,39,White,Male
Cust_68533,47,Black,Female
Cust_1852,37,White,Male
Cust_69968,46,White,Male
Cust_44461,51,Indigenous,Female
Cust_5536,28,White,Female
Cust_28063,20,White,Male
Cust_73380,29,Hispanic,Male
Cust_98420,36,White,Male
Cust_13386,24,White,Male
Cust_37092,32,Asian,Male
Cust_15357,33,White,Female
Cust_3108,37,White,Female
Cust_20916,41,White,Male
Cust_76639,24,White,Male
Cust_47034,30,White,Male
Cust_81772,69,White,Male
Cust_56867,19,White,Male
Cust_36610,33,Hispanic,Female
Cust_25908,28,White,Male
Cust_80687,76,Hispanic,Female
Cust_85521,44,White,Male
Cust_39688,50,White,Female
Cust_10782,52,White,Male
Cust_4772,64,White,Male
Cust_43943,45,Black,Female
Cust_45328,42,White,Male
Cust_24721,40,Black,Male
Cust_2093,32,White,Male
Cust_29259,56,Hispanic,Female
Cust_92661,21,Asian,Male
Cust_11365,28,Hispanic,Male
Cust_67784,18,White,Male
Cust_40122,59,White,Male
Cust_47022,59,Indigenous,Male
Cust_91147,34,Asian,Male
