InterestRate,Installment,LogAnnualInc,DebtIncRatio,CreditLineAge,RevBalance,RevUtilization,FICOScore,Purpose,Delinquencies2Yrs,Inquiries6Mnths,Age,Race,Gender,CreditPolicy,PublicRecord,Default,BIN_CreditLineAge,BIN_DebtIncRatio,BIN_FICOScore,BIN_Inquiries6Mnths,BIN_LogAnnualInc,BIN_RevBalance,BIN_RevUtilization
0.1695926047,378.31811943,12.816852039,24.995980505,8581.3909069,132097.41963,84.654176101,685.54840648,all_other,3,0,13,Indigenous,Male,1,1,1,5,5,2,2,5,5,5
0.1796243149,205.32067364,11.010330554,22.097916131,7187.820636,8996.3048063,76.733331252,677.69880178,all_other,0,1,5,Indigenous,Female,0,2,1,5,5,1,4,3,3,5
0.1224174326,269.22330464,11.817157383,17.665234271,1035.6549189,6043.0671671,100,640.86480658,small_business,4,1,87,Black,Male,1,2,1,1,4,1,4,5,2,5
0.1566611902,30.982226661,11.372763527,0.9976210518,3373.9098874,3332.1605096,83.047201807,781.24503143,all_other,2,5,79,Hispanic,Male,0,2,1,2,1,5,5,5,2,5
0.0993012355,178.51288615,10.276408185,30.202976894,4703.4278853,2026.0761239,45.029924874,653.38869544,credit_card,2,5,74,White,Female,0,0,1,4,5,1,5,1,1,3
0.204181812,283.68043715,9.961907467,14.933953044,4574.9728508,22363.998933,100,700.13670486,home_improvement,3,6,100,White,Female,0,0,1,3,4,3,5,1,5,5
0.1929829505,348.53095872,10.952593203,22.434528494,9004.8487909,0,10.358336639,670.09441183,credit_card,2,1,61,Asian,Male,1,1,1,5,5,1,4,3,1,1
0.1586127988,147.67801675,10.537243853,0.0761204751,2275.8303036,4998.7446813,45.753379248,695.7246,credit_card,2,2,77,Hispanic,Female,0,1,1,1,1,2,4,2,2,3
0.1184232823,58.347828266,9.6747172574,18.694187249,0,12223.252419,100,787.4905712,all_other,1,2,67,Asian,Male,1,1,1,1,5,5,4,1,4,5
0.1469413965,50,9.6268967661,22.135146602,1317.6099955,4040.3318223,72.553611842,628.4538192,all_other,3,1,36,Hispanic,Female,1,0,1,1,5,1,4,1,2,5
0.1520980964,83.930306091,11.985178554,20.14814957,1821.770834,0,100,789.7587792,credit_card,2,0,32,Hispanic,Male,1,2,1,1,5,5,2,5,1,5
0.0692792899,594.92578579,11.216544407,19.052556356,8156.7752223,4932.6619727,44.574717516,714.55032757,major_purchase,0,2,24,Hispanic,Female,0,2,1,5,5,3,4,4,2,3
0.0935642638,145.07907938,11.731107255,21.71014359,11499.869167,0,45.888375356,695.48264308,credit_card,0,11,33,White,Male,1,1,1,5,5,2,5,5,1,3
0.1380693894,20.193678038,10.929317213,21.921916654,7372.9986851,12937.298318,91.693124193,688.34967803,all_other,2,3,54,White,Male,1,2,1,5,5,2,5,3,4,5
0.1272554187,230.36074211,9.8755251714,24.366685346,3968.6996214,16461.542637,100,673.72603917,small_business,1,3,23,Asian,Male,0,2,1,3,5,1,5,1,4,5
0.1994678651,108.46911036,12.381410432,19.271065921,7487.7603037,863.9345141,9.1873392827,775.00457022,home_improvement,0,11,14,Asian,Male,0,2,1,5,5,5,5,5,1,1
0.1876246034,50,10.161492139,13.172242193,5367.2497806,14035.590075,61.571958844,679.52060081,credit_card,4,13,38,Indigenous,Male,0,0,1,4,3,1,5,1,4,4
0.131762739,384.77560146,9.3930016928,0,0,0,100,719.78856714,all_other,3,13,98,Asian,Male,0,2,1,1,1,4,5,1,1,5
0.160510136,310.75585711,11.009831912,29.791034191,2486.3035966,474.23218982,25.368011042,725.91144259,credit_card,1,11,51,Black,Male,0,0,1,1,5,4,5,3,1,2
0.1407930476,528.16947355,10.388733056,21.821329411,354.84593049,23701.518499,100,700.43159128,small_business,3,3,37,White,Male,1,1,1,1,5,3,5,1,5,5
0.1861612172,50,10.284777209,16.404456078,6784.3586348,16173.772856,0,691.65825117,credit_card,1,4,99,Indigenous,Female,0,1,1,5,4,2,5,1,4,1
0.0859257853,229.77618978,10.355642843,28.81622305,744.21506365,8430.9529404,100,656.76587271,all_other,4,5,23,Asian,Male,0,0,1,1,5,1,5,1,3,5
0.0835261657,869.27625047,11.378012496,16.645826587,3176.3944628,38021.0532,0,713.50183963,all_other,3,5,74,White,Female,0,2,1,2,4,3,5,5,5,1
0.1450198088,510.88161371,10.706632242,15.89713087,4450.0932728,4210.3448887,100,717.53464303,small_business,0,11,41,Black,Male,0,1,1,3,4,4,5,2,2,5
0.1766758901,601.72048273,10.221644307,25.456959728,7699.7779751,8684.60133,100,742.18571785,debt_consolidation,0,9,1,Hispanic,Female,1,1,1,5,5,5,5,1,3,5
0.1345675272,48.569369508,10.237084585,16.622392711,4026.9731276,2788.6138062,0,676.50415102,all_other,4,0,58,White,Male,1,0,1,3,4,1,2,1,2,1
0.0472378485,50,9.7698247822,19.06270315,7971.833292,7453.6510539,18.513537487,669.14403364,debt_consolidation,2,2,69,Hispanic,Male,0,0,1,5,5,1,4,1,3,1
0.2241257887,613.36009967,10.021233695,17.474112627,1518.5028587,30783.115291,40.553769779,711.54457544,credit_card,0,0,26,Hispanic,Female,1,2,1,1,4,3,2,1,5,3
0.1259518416,179.78832367,10.526332238,27.312166822,1157.1937746,11304.725398,0,703.70276259,credit_card,1,12,42,Black,Female,0,1,1,1,5,3,5,2,3,1
0.0652663397,1105.9890954,11.961969417,20.805641146,7954.7639511,37303.356796,92.61917615,652.93417452,major_purchase,1,2,52,White,Male,0,0,1,5,5,1,4,5,5,5
0.1752914276,794.35592729,10.507107003,15.538363847,4437.7467545,0,20.186196855,647.20822436,major_purchase,0,1,56,Black,Female,1,1,1,3,4,1,4,1,1,1
0.1991391594,775.70731683,11.198544011,11.337257653,4722.2559027,21789.936312,100,696.65701617,debt_consolidation,3,6,30,Indigenous,Male,0,0,1,4,3,2,5,4,4,5
0.1429259924,254.52400541,10.286198274,0,8881.0618603,7248.1381963,100,806.74806707,major_purchase,3,14,47,Black,Male,0,2,1,5,1,5,5,1,3,5
0.066905992,147.33222918,10.698954976,22.092469945,2838.8243261,16036.815173,60.309979461,651.49540383,major_purchase,0,8,83,Asian,Female,0,1,1,2,5,1,5,2,4,4
0.0937590696,50,10.85346565,16.203742392,8809.028128,20612.581453,30.400412811,785.43872554,credit_card,1,0,90,White,Male,0,1,1,5,4,5,2,3,4,2
0.177173602,117.35418421,11.057077545,29.392982671,1354.4573346,5532.5453897,58.239422369,740.84712661,major_purchase,3,0,25,Black,Female,1,2,1,1,5,5,2,4,2,4
0.1320003979,50,11.248404514,15.343874998,2012.3016516,1035.1410177,4.3210870827,706.96719656,small_business,0,1,36,Asian,Male,1,2,1,1,4,3,4,4,1,1
0.2102165273,263.59269649,10.418474722,9.7705889046,2792.177102,253.31082324,55.233839139,654.07859958,small_business,3,3,86,Asian,Female,1,0,1,2,2,1,5,1,1,3
0.1891226278,371.37358701,10.477759725,21.070567856,10070.828559,26527.816967,26.604088496,663.7107427,debt_consolidation,3,1,28,Black,Female,0,2,1,5,5,1,4,1,5,2
0.0963588898,245.53874813,10.114730374,25.406957369,2437.2374228,18074.4477,0,727.6239713,debt_consolidation,0,1,55,White,Male,0,0,1,1,5,4,4,1,4,1
0.06437668,273.91192271,10.297197031,4.4357741879,4741.8858302,28569.014916,100,675.40640818,all_other,2,4,66,Indigenous,Female,1,1,1,4,1,1,5,1,5,5
0.1727196254,168.01668125,11.36795019,9.7978226272,1019.6637465,54771.945334,32.290061262,644.01631417,credit_card,2,5,60,White,Male,0,1,1,1,2,1,5,5,5,2
0.0538771984,248.61104975,11.128817791,19.192865832,597.73061542,16735.077594,92.718874108,698.35603259,small_business,1,0,60,Asian,Female,1,1,1,1,5,2,2,4,4,5
0.1434691888,38.91727773,9.966109668,11.393270015,4189.9592092,10654.910661,100,728.85274986,debt_consolidation,0,1,39,Indigenous,Male,0,0,1,3,3,4,4,1,3,5
0.0783395714,50,11.746584187,17.517575728,3369.684823,7006.8150373,33.772050874,644.53651562,debt_consolidation,0,0,70,Hispanic,Female,1,1,1,2,4,1,2,5,3,2
0.0855036201,328.07683791,10.544868186,24.62757934,5483.1668634,3017.8190805,97.757362555,706.63756549,all_other,3,14,44,Indigenous,Male,0,0,1,4,5,3,5,2,2,5
0.174650121,69.994936912,9.5230371244,20.922470398,99.817543843,24067.250503,100,657.102194,credit_card,0,1,6,Hispanic,Female,0,2,1,1,5,1,4,1,5,5
0.1974523255,93.498065684,10.191109769,15.339051115,3224.2812636,26108.257938,99.193440372,726.26251517,credit_card,2,3,32,Indigenous,Female,1,0,1,2,4,4,5,1,5,5
0.0868854695,252.39037153,12.033784629,0,633.40245415,2372.3072423,75.91173102,687.66765686,educational,1,13,59,White,Female,1,2,1,1,1,2,5,5,2,5
0.0588607403,693.23773082,9.5179708853,20.508267524,3031.2668568,19439.360245,30.590938712,780.35626199,educational,0,2,3,Asian,Male,0,0,1,2,5,5,4,1,4,2
0.1751496502,29.61709574,9.49326704,21.019215965,4059.8779173,14652.18802,100,689.93877203,home_improvement,0,15,61,Black,Male,0,2,1,3,5,2,5,1,4,5
0.118160263,41.635416777,10.230166749,30.513705117,8773.7900367,3563.8118885,12.105932737,717.43428867,all_other,1,6,90,White,Female,0,1,1,5,5,4,5,1,2,1
0.0816026436,50,12.502637581,7.1109779202,14269.567592,39910.432044,89.102129781,646.17071754,debt_consolidation,4,15,10,Indigenous,Male,1,1,1,5,1,1,5,5,5,5
0.0807378383,917.02229659,9.5411804104,18.962221048,2836.8168167,28768.542787,0,732.55935621,all_other,0,12,42,Black,Male,0,1,1,2,5,4,5,1,5,1
0.1501178682,632.82989865,9.6877156453,29.314859868,5322.310486,106113.69077,47.077961905,792.10765128,debt_consolidation,2,6,8,Asian,Female,1,0,1,4,5,5,5,1,5,3
0.127821193,171.44059058,10.081935505,19.977226082,3476.5697424,0,0,745.21731544,debt_consolidation,3,6,35,White,Male,1,0,1,2,5,5,5,1,1,1
0.0811819934,540.74864437,10.231362298,26.166951746,3420.5141352,3337.0008045,65.262740651,657.61448716,debt_consolidation,1,4,55,Asian,Female,0,0,1,2,5,1,5,1,2,4
0.1346786551,87.021415586,9.9272897728,17.088458036,5768.3352203,62199.721997,32.039351106,633.3974298,debt_consolidation,0,9,9,Hispanic,Male,0,0,1,4,4,1,5,1,5,2
0.1246995221,243.10198719,9.7884722478,17.178082977,5457.0388346,0,70.222565705,729.68288021,credit_card,3,12,17,Black,Female,1,0,1,4,4,4,5,1,1,4
0.0602741025,208.30156818,11.846949666,23.536190195,7632.5564901,10730.244642,50.073245179,738.30453731,debt_consolidation,2,12,59,White,Male,1,2,1,5,5,5,5,5,3,3
0.0493743978,152.94520098,12.049465905,27.140761857,10147.332466,48865.47726,55.981776825,678.71419463,credit_card,0,3,92,Asian,Female,1,2,1,5,5,1,5,5,5,4
0.0981206052,812.25418788,9.3855777882,25.608490782,3534.5845705,21855.690456,100,665.82145576,all_other,0,4,12,Asian,Female,0,0,1,2,5,1,5,1,4,5
0.0717515026,164.91313212,9.7707746323,22.903452575,4535.316032,19965.877762,0,760.98549389,small_business,0,1,35,Black,Female,0,0,1,3,5,5,4,1,4,1
0.1642342608,97.396027563,12.103945596,17.940549974,6518.9692748,12105.014388,30.4206795,712.28434574,home_improvement,2,3,48,Hispanic,Male,0,2,1,5,4,3,5,5,4,2
0.1071649393,370.35641587,10.616922422,15.860863117,4457.069036,170157.6455,64.183408658,698.90108961,small_business,4,0,0,White,Male,1,1,1,3,4,2,2,2,5,4
0.1434800015,208.3528699,10.97151696,6.6655863337,4304.2985291,0,61.289871899,782.6448451,major_purchase,1,9,37,Indigenous,Male,1,1,1,3,1,5,5,3,1,4
0.2241914115,455.6719611,10.984595165,20.667268674,2098.9323679,1508.2459962,100,691.02757983,debt_consolidation,1,0,63,Indigenous,Male,1,1,1,1,5,2,2,3,1,5
0.1366260035,1019.6573117,11.166104993,21.342259559,3374.6189437,155743.17075,100,692.17890041,home_improvement,0,2,0,Black,Male,1,2,1,2,5,2,4,4,5,5
0.1477730292,254.11293784,10.893991213,24.018139461,3034.5076302,9546.9708417,53.691771902,687.5612452,educational,0,8,54,Indigenous,Male,0,2,1,2,5,2,5,3,3,3
0.1481617799,46.04439774,9.6767097032,17.36829736,9018.1579904,70733.356068,17.045384536,690.85193173,credit_card,0,13,89,Hispanic,Male,0,2,1,5,4,2,5,1,5,1
0.1520688848,38.772204736,11.846851922,18.475172837,237.79758922,6869.2959117,43.783078574,681.45959103,educational,3,7,7,White,Male,1,2,1,1,5,1,5,5,3,3
0.1135004984,209.6856905,11.485631401,16.646904268,7790.9560928,7870.6866107,100,641.84156554,credit_card,4,7,69,Black,Male,1,0,1,5,4,1,5,5,3,5
0.0709832281,333.72494633,9.8479138877,17.900583778,6423.2535498,14779.424877,52.13701556,759.11723301,debt_consolidation,3,8,34,Indigenous,Male,1,0,1,5,4,5,5,1,4,3
0.1809724141,223.6417036,11.810122239,20.932001319,4958.9579278,21634.77488,20.468648812,657.61299059,home_improvement,0,7,12,Indigenous,Female,0,0,1,4,5,1,5,5,4,1
0.1111294315,98.623983912,10.940473847,0,18974.973969,2007.4889455,23.438042498,658.87730932,small_business,1,7,6,Asian,Male,1,0,1,5,1,1,5,3,1,2
0.1254750374,50,12.070031801,25.780847646,245.35015578,0,100,738.90492138,debt_consolidation,1,0,30,Black,Female,0,1,1,1,5,5,2,5,1,5
0.17658315,6.9964597243,10.378487372,25.274573154,4766.8958161,43514.234475,17.868765062,685.29543239,educational,4,5,92,White,Female,0,0,1,4,5,2,5,1,5,1
0.1706721815,570.85580384,8.9903479105,15.452375599,3960.0313088,4030.7775972,100,666.98610506,credit_card,3,14,92,White,Male,1,2,1,3,4,1,5,1,2,5
0.0802459159,425.5962424,10.744104362,27.305100536,2557.2368391,31094.424503,100,744.1950357,major_purchase,0,11,24,White,Male,1,2,1,2,5,5,5,2,5,5
0.1150850294,50,10.014553788,8.6689919124,9441.8834054,9701.3485041,91.607035234,742.80543847,small_business,0,6,72,Asian,Male,0,1,1,5,2,5,5,1,3,5
0.1725708205,598.97199176,10.612129401,16.002609052,1409.9059803,149893.61988,0,670.08875444,major_purchase,3,2,94,White,Male,1,2,1,1,4,1,4,2,5,1
0.0861933242,502.62153964,11.518785788,20.422773887,8158.3956479,112732.93994,100,709.02818381,major_purchase,4,9,90,White,Female,0,2,1,5,5,3,5,5,5,5
0.0653293844,696.30949429,12.236390032,22.109969109,2105.3830553,1806.8199077,100,630.04363578,debt_consolidation,1,2,81,Hispanic,Female,1,2,1,1,5,1,4,5,1,5
0.1840808951,58.562818049,9.3622744953,22.03709194,1721.0369742,16143.059521,100,671.92243873,debt_consolidation,0,11,31,Indigenous,Female,0,1,1,1,5,1,5,1,4,5
0.1807240133,347.6669998,11.183621168,19.76583212,7143.8474167,0,100,742.76196581,debt_consolidation,1,11,58,Black,Female,0,1,1,5,5,5,5,4,1,5
0.185717495,617.68788871,9.9657874274,19.67764851,1267.6649962,35655.909236,65.005589893,761.15129793,debt_consolidation,2,13,20,White,Female,0,2,1,1,5,5,5,1,5,4
0.1173957474,349.25753012,11.86144071,11.734268189,1371.2195621,33591.952708,96.355279173,765.24456964,all_other,0,8,49,Indigenous,Female,0,0,1,1,3,5,5,5,5,5
0.1494310175,375.3526545,10.947718141,26.179760367,4043.9097291,6380.8083696,71.740584763,763.38455635,major_purchase,3,12,77,Black,Male,0,2,1,3,5,5,5,3,3,5
0.1907721149,597.88415352,10.802211041,22.493971157,2839.3136639,12410.001903,100,702.82648098,credit_card,2,1,1,Black,Male,0,1,1,2,5,3,4,3,4,5
0.1477081114,367.06854276,11.212186434,26.879931945,10626.521704,0,40.281809649,631.92089108,educational,0,10,56,Hispanic,Male,0,0,1,5,5,1,5,4,1,3
0.1682852771,120.16676334,10.628871889,4.8473421083,6750.7960252,0,100,735.06718484,all_other,1,0,87,White,Female,1,2,1,5,1,4,2,2,1,5
0.1926861554,336.57140338,9.8624516975,0,2745.8155184,29797.008091,87.49902118,695.43320277,debt_consolidation,0,9,54,Asian,Male,0,1,1,2,1,2,5,1,5,5
0.1983362498,484.22845151,9.56543534,18.909777066,2436.1979395,19851.76025,80.839944125,785.25859376,major_purchase,0,10,6,Asian,Male,0,0,1,1,5,5,5,1,4,5
0.178921746,223.66735076,11.598712627,11.961376028,491.53508143,65400.900647,35.781432333,766.23798477,small_business,3,1,36,Asian,Male,0,1,1,1,3,5,4,5,5,2
0.0795351035,16.270058512,9.8730895519,27.514120885,4086.2535232,35970.23948,19.360003798,743.14978311,all_other,4,0,5,Asian,Male,1,0,1,3,5,5,2,1,5,1
0.1683095077,208.25786574,10.688292026,6.0149883855,3896.5067486,15130.935766,98.715968262,670.72744359,major_purchase,2,4,81,Asian,Male,0,1,1,3,1,1,5,2,4,5
0.1241398357,720.16397095,12.111887754,29.63137692,9965.7874389,8901.8475208,100,673.59539939,debt_consolidation,4,12,89,Indigenous,Female,0,0,1,5,5,1,5,5,3,5
0.19443196,8.5210685045,9.5895733056,25.140167522,0,9430.3786598,100,686.46850153,educational,0,7,60,Black,Male,1,2,1,1,5,2,5,1,3,5
0.1329396351,854.7069557,10.766565474,0,2178.6856868,0,95.687143302,839.584833,credit_card,2,12,88,Hispanic,Male,0,1,1,1,1,5,5,2,1,5
0.0783027847,275.65675113,11.495249205,24.042721462,5505.7286814,0,0,677.88421263,credit_card,1,0,59,White,Female,0,2,1,4,5,1,2,5,1,1
0.1827299187,50,11.146812445,29.994253851,9505.0934179,11990.406532,100,666.8834262,home_improvement,1,1,13,Indigenous,Female,1,2,1,5,5,1,4,4,4,5
0.214447976,178.8887382,11.146684366,22.396961304,1972.6827137,1604.1872873,50.322002687,648.68315575,educational,1,15,53,Black,Male,1,1,1,1,5,1,5,4,1,3
0.199161719,292.80432297,11.650157436,15.979608677,3686.1449265,0,19.877216273,671.16300944,all_other,3,9,59,Asian,Female,0,0,1,3,4,1,5,5,1,1
0.0486434129,266.97126299,10.087080401,19.176320229,446.23839565,90037.981114,60.331154778,685.38636238,all_other,2,1,51,Asian,Female,1,0,1,1,5,2,4,1,5,4
0.1324018455,331.94788125,10.224929942,23.075842519,7713.1369827,48203.927652,95.624845773,665.72401488,all_other,3,14,93,Indigenous,Female,0,0,1,5,5,1,5,1,5,5
0.2131002365,50,11.237293,26.438107004,3193.1459519,4613.4819406,51.935219818,741.96059172,all_other,2,11,20,White,Male,1,2,1,2,5,5,5,4,2,3
0.184014658,76.485855194,11.079371269,23.675206366,6328.2861394,6638.5967891,53.64135551,730.9162371,home_improvement,3,7,49,Hispanic,Male,0,2,1,5,5,4,5,4,3,3
0.2092567954,114.859869,9.0497759202,24.551819341,18506.421915,5037.8300864,100,651.52057037,credit_card,3,1,4,Indigenous,Female,1,1,1,5,5,1,4,1,2,5
0.0915003234,354.34973176,11.404399681,19.680809454,3989.4800877,81924.781826,93.846096269,688.5547642,home_improvement,0,10,13,Asian,Female,1,2,1,3,5,2,5,5,5,5
0.1249893899,288.94199877,8.9901544806,24.857762958,3414.6358774,1291.5032362,0,750.08953538,debt_consolidation,1,6,78,Indigenous,Female,1,2,1,2,5,5,5,1,1,1
0.1036844683,35.519264895,11.081686572,14.527985297,4101.7203369,0,73.358608849,719.06180778,credit_card,1,15,60,Hispanic,Female,1,0,1,3,4,4,5,4,1,5
0.1018242551,96.040773115,9.7987061248,27.415405148,7514.0102592,40585.003291,0,787.63313776,home_improvement,2,14,66,Black,Male,1,0,1,5,5,5,5,1,5,1
0.1325420484,228.69158013,10.807506032,0,5835.420444,1434.8496233,84.104963905,680.71190353,all_other,3,5,13,Hispanic,Female,0,1,1,4,1,1,5,3,1,5
0.1783160229,209.46239087,10.496828232,27.590771436,10051.405445,0,13.102390156,695.88290559,debt_consolidation,4,11,3,White,Female,1,2,1,5,5,2,5,1,1,1
0.2225169713,202.77831736,11.624727533,9.294017947,2261.3124662,2319.502383,71.335266004,702.75276498,credit_card,2,3,0,White,Male,0,2,1,1,2,3,5,5,2,4
0.0535184789,164.19335433,11.311927471,15.288469598,498.93116813,112276.25148,100,663.64449652,credit_card,0,0,29,Black,Male,1,0,1,1,4,1,2,4,5,5
0.1398754458,116.34811043,11.466032539,20.312031736,0,8254.5554499,2.495934133,739.65539428,home_improvement,1,13,73,Asian,Male,1,2,1,1,5,5,5,5,3,1
0.1521238373,873.9046378,9.7707013995,0.7601642005,441.38062895,8669.3306438,73.925885203,670.45302786,educational,0,6,95,Indigenous,Female,1,2,1,1,1,1,5,1,3,5
0.1051641917,145.19198924,10.485905155,15.839466467,1136.5779692,67782.495885,73.341242647,690.59721716,credit_card,3,7,48,Asian,Male,1,1,1,1,4,2,5,1,5,5
0.149631651,50,10.014696535,28.052788598,5321.8844813,2893.4950788,100,686.49704915,small_business,4,1,93,White,Female,1,2,1,4,5,2,4,1,2,5
0.0477842252,236.75285732,10.091878764,12.361951758,4196.6825803,0,90.021522003,668.19907864,educational,3,0,98,Indigenous,Female,0,1,1,3,3,1,2,1,1,5
0.1062789223,230.69752196,12.709138626,18.809211582,9178.8741061,30274.438713,65.738559114,645.55032071,credit_card,4,6,24,Hispanic,Male,0,2,1,5,5,1,5,5,5,4
0.056056168,244.08534674,9.5270343555,13.137616946,587.30306766,19660.452711,100,706.93510375,debt_consolidation,2,11,22,Hispanic,Male,0,1,1,1,3,3,5,1,4,5
0.1894457255,859.03560314,9.2773837516,10.105963669,5390.5766912,0,58.316029974,702.69130928,credit_card,4,9,86,White,Female,0,1,1,4,2,3,5,1,1,4
0.1979432198,297.98965291,9.9474837727,14.228136388,10036.136036,11692.352921,0,658.18588627,debt_consolidation,0,2,70,Black,Female,0,0,1,5,3,1,4,1,4,1
0.1985758247,1086.9380741,10.916557837,23.901626724,3308.6636303,3812.6001704,63.757123122,645.4251417,all_other,0,4,33,White,Female,0,1,1,2,5,1,5,3,2,4
0.0917271226,635.04170647,10.040987982,9.9793670228,2850.6348492,5981.701537,67.228856666,665.63183771,credit_card,2,13,55,White,Male,0,1,1,2,2,1,5,1,2,4
0.2241838173,1215.8823491,10.150467593,16.135695378,2239.4618455,17643.041551,46.155002306,742.6466603,small_business,0,9,67,Hispanic,Female,0,2,1,1,4,5,5,1,4,3
0.1082092922,168.58807409,9.6889595317,22.400329731,4566.7329164,27547.630013,100,713.61478878,educational,4,0,85,White,Male,0,0,1,3,5,3,2,1,5,5
0.1843597011,783.7559962,10.284495195,23.230371593,4345.4412949,18307.661194,12.064521536,708.03145907,debt_consolidation,1,11,0,Black,Female,0,0,1,3,5,3,5,1,4,1
0.1199288484,1021.723954,11.784864844,18.739702905,1889.0051046,6960.8663807,76.005826599,667.84389188,small_business,0,1,25,White,Female,0,0,1,1,5,1,4,5,3,5
0.106730627,50,10.234600958,4.7373556144,0,3884.8502193,96.685527737,715.78500938,credit_card,2,1,79,White,Female,1,0,1,1,1,3,4,1,2,5
0.1366892805,392.16141927,11.509991131,0,2077.4306774,0,38.619449903,639.34430206,small_business,0,3,27,Asian,Male,0,1,1,1,1,1,5,5,1,2
0.1983164083,207.86906856,11.952101609,29.487203691,9020.3494573,27897.091113,100,668.80900905,major_purchase,0,0,34,Indigenous,Male,1,1,1,5,5,1,2,5,5,5
0.1059027612,283.88373954,11.079269105,17.887436358,4686.3467077,3596.364386,77.266416653,641.45055382,small_business,4,13,69,Asian,Male,1,2,1,3,4,1,5,4,2,5
0.1670988923,840.57902936,10.003348331,26.186523603,651.50212807,31119.479697,0,678.48719107,home_improvement,2,7,14,Asian,Male,0,2,1,1,5,1,5,1,5,1
0.1242028367,1201.4031448,12.403142673,20.799258802,3618.6042944,41703.666077,50.871111008,723.98566298,debt_consolidation,0,7,96,Indigenous,Male,0,0,1,2,5,4,5,5,5,3
0.1099013681,569.15974076,10.046585898,13.319059651,4670.6901874,0,100,673.08706638,credit_card,1,7,61,Asian,Female,0,0,1,3,3,1,5,1,1,5
0.1774922788,590.93912593,10.167489836,17.254552793,5876.3189032,36877.426963,100,774.10004121,debt_consolidation,4,15,86,White,Female,1,0,1,4,4,5,5,1,5,5
0.1057407604,254.21929359,10.991020013,12.601154211,10142.572206,11164.45677,100,646.53397887,debt_consolidation,0,5,64,Indigenous,Male,0,1,1,5,3,1,5,3,3,5
0.1031020146,292.73697426,10.065506711,10.705194676,3926.4510176,89792.28557,91.551506818,693.50128296,debt_consolidation,2,6,40,Asian,Female,1,2,1,3,2,2,5,1,5,5
0.0667461395,218.54479351,11.294303614,21.07813819,3411.2743223,0,90.24229607,746.65060773,all_other,1,2,87,White,Female,1,2,1,2,5,5,4,4,1,5
0.1973045103,713.45277091,11.350377962,6.7656003436,9026.9319321,34727.614773,94.0980616,649.25557316,home_improvement,1,14,47,Hispanic,Female,1,1,1,5,1,1,5,5,5,5
0.0706406517,696.60942609,11.381683302,15.897700354,1592.6825823,11271.81525,11.205151066,710.30157052,major_purchase,0,2,80,Indigenous,Female,0,0,1,1,4,3,4,5,3,1
0.1339451242,339.11025982,10.1607879,15.042648499,3336.0312563,79390.581683,0,710.9572987,educational,0,6,98,Black,Male,0,2,1,2,4,3,5,1,5,1
0.1171974182,304.87164668,12.032991415,14.714991725,5629.0490523,20266.621564,85.188414018,695.43844664,debt_consolidation,3,13,60,Black,Male,0,2,1,4,4,2,5,5,4,5
0.0491533404,282.34515121,9.7160230619,24.207297927,7269.9865565,1211.1220209,0,688.63805765,major_purchase,3,14,60,Hispanic,Female,0,0,1,5,5,2,5,1,1,1
0.1305060703,107.71418111,10.112729267,23.555558969,1861.3084749,3580.153949,72.12669338,755.02761172,all_other,3,12,93,Indigenous,Male,1,2,1,1,5,5,5,1,2,5
0.0812595485,57.666605974,11.318498647,21.242494856,5345.0121416,4923.5601153,0,810.1174641,educational,0,2,24,White,Male,0,0,1,4,5,5,4,4,2,1
0.1613916446,230.11515989,11.286910438,14.958234406,5630.9829387,10705.41128,100,659.35967711,debt_consolidation,1,13,61,Hispanic,Male,1,1,1,4,4,1,5,4,3,5
0.13447314,811.94496749,10.523572986,15.42212215,2535.5890779,28011.822867,16.422670721,730.20997264,debt_consolidation,0,10,4,White,Female,1,0,1,2,4,4,5,2,5,1
0.2323434776,488.64504177,10.287941858,23.191040271,2768.204546,11617.669662,38.407096233,646.21533074,debt_consolidation,2,4,7,Hispanic,Female,0,0,1,2,5,1,5,1,4,2
0.1890835177,1062.4475958,11.291595176,12.031942766,3217.6549066,30081.578361,100,665.59441511,all_other,3,6,59,Asian,Female,0,0,1,2,3,1,5,4,5,5
0.1207857278,375.23993168,11.347434709,24.913069077,9647.1052093,0,22.921569028,745.67710704,debt_consolidation,3,11,26,Black,Male,0,2,1,5,5,5,5,5,1,2
0.0757702836,357.3524548,10.534304998,22.991895191,5748.8300923,0,0,676.76194606,all_other,2,5,82,Asian,Female,0,1,1,4,5,1,5,2,1,1
0.1427739108,134.59484314,10.836594999,16.420801496,2045.3606757,8788.700156,98.493476249,725.76553051,all_other,0,12,72,Asian,Female,0,1,1,1,4,4,5,3,3,5
0.1360180167,335.00947104,11.068029639,13.366594409,5472.8806782,29685.040969,100,754.29439449,all_other,2,8,98,White,Female,1,0,1,4,3,5,5,4,5,5
0.1021352486,454.98924611,11.170973371,24.97039967,4771.7688959,13857.08239,100,677.55739906,major_purchase,1,11,99,Indigenous,Male,1,0,1,4,5,1,5,4,4,5
0.1663674268,91.407931771,11.57719556,21.989705236,3149.7900303,21354.933537,60.872837121,648.94496153,all_other,4,4,54,Indigenous,Female,0,1,1,2,5,1,5,5,4,4
0.1669775516,57.880932772,9.1591842134,18.765577484,4551.9638849,140234.65161,89.472189531,675.51486169,debt_consolidation,1,14,66,Hispanic,Female,1,1,1,3,5,1,5,1,5,5
